user_id,question_id,Probability,TradeWeightBasedonCreationTime,UserweightBasedOnPastAccuracy,settled_value
296,226,0.61999995,0.056999807,0.766979782,1
4769,226,0.5899999,0.092084199,0.665287705,1
8997,226,0.60747194,0.101355533,0.72756556,1
296,226,0.54,0.111560335,0.766979782,1
9643,226,0.5938353,0.122792589,0.7496443,1
10615,452,0.41500002,0.571250411,0.41500002,1
2285,193,0.35119712,0.066226015,0.648197522,1
8935,193,0.90000004,0.462930543,0.797024483,1
1337,193,0.56298274,0.016481081,0.54693583,1
2075,193,0.43999997,0.054818317,0.745333333,1
2084,193,0.45269594,0.06025279,0.654038334,1
2315,193,0.88,0.296474617,0.690122326,1
176,193,0.95000005,0.827349674,0.730407583,1
796,416,0.23606057,0.031240753,0.779726838,0
796,416,0.18493813,0.032781231,0.779726838,0
2283,416,0.09,0.084475826,0.650949684,0
2015,416,0.2738913,0.024955751,0.8471612,0
796,416,0.2587173,0.029298799,0.779726838,0
2283,416,0.19,0.032781231,0.650949684,0
2283,416,0.22,0.034954004,0.650949684,0
10615,818,0.09281609,0.558709627,0.253908055,1
10622,818,0.08577927,0.572415492,0.289686172,1
10615,447,0.47619355,0.572243777,0.41500002,1
10460,360,0.18443424,0.307219299,0.51756143,0
10229,360,0.27999994,0.31114123,0.676670554,0
9643,360,0.26,0.344373821,0.634397064,0
10615,1040,0.415,0.086419237,0.581042425,0
10077,966,0.43234116,0.076869128,0.961849998,0
10077,966,0.43234098,0.076869128,0.961849998,0
2111,204,0.23543361,0.104843746,0.76150241,0
2111,204,0.23543933,0.104843746,0.76150241,0
2315,204,0.25000003,0.125092348,0.787921977,0
20,204,0.14999999,0.323718318,0.969999999,0
8935,204,0.14000002,0.407804357,0.898928567,0
10077,204,0.022154583,0.564976132,0.961849998,0
10077,204,0.022154173,0.564976132,0.961849998,0
10077,204,0.022153815,0.564976132,0.961849998,0
10077,204,0.022153774,0.564976132,0.961849998,0
9685,204,0.09000001,0.588474137,0.89,0
9638,204,0.059999995,0.588474137,0.879999995,0
10224,204,0.02,0.588474137,0.969999999,0
10397,204,0.019999998,0.683309419,0.980000002,0
2113,428,0.27499998,0.028022399,0.608460438,0
2111,428,0.23218535,0.031365433,0.668524939,0
2084,428,0.26277682,0.032917598,0.654038334,0
2084,428,0.24105532,0.032917598,0.654038334,0
2150,428,0.23999992,0.036844622,0.680527607,0
8997,428,0.2072721,0.060692475,0.66960547,0
8920,428,0.16,0.067933005,0.725227009,0
10534,438,0.36500004,0.90717486,0.528001782,1
10341,205,0.01,0.815277807,0.751111111,0
2085,459,0.1,0.02320346,0.724995235,0
2033,459,0.15,0.023589594,0.68346196,0
796,459,0.22934285,0.029721347,0.811917166,0
296,459,0.19999999,0.033916436,0.885199163,0
296,459,0.19999999,0.034480847,0.885199163,0
296,459,0.19000001,0.034480847,0.885199163,0
2111,459,0.17215341,0.081339056,0.722904002,0
5122,459,0.094440125,0.226306741,0.805999999,0
10257,459,0.036003713,0.475603114,0.69440696,0
10422,459,0.27000004,0.542733231,0.647788294,0
10431,459,0.3113364,0.542733231,0.506584253,0
296,459,0.13999999,0.542733231,0.885199163,0
10405,459,0.04,0.56094702,0.880000015,0
9638,459,0.08,0.60920074,0.821000008,0
10077,459,0.02,0.6838084,0.9996,0
10077,459,0.045605853,0.819934767,0.9996,0
10528,459,0.009999999,0.819934767,0.980000002,0
10077,459,0.045287635,0.819934767,0.9996,0
10528,459,0.009999999,0.819934767,0.980000002,0
45,459,0.039999995,0.819934767,0.904000002,0
10528,459,0.010000001,0.819934767,0.980000002,0
10077,459,0.039999995,0.819934767,0.9996,0
10528,459,0.010000001,0.819934767,0.980000002,0
10077,459,0.03949115,0.819934767,0.9996,0
10528,459,0.010000001,0.819934767,0.980000002,0
10077,459,0.03940097,0.819934767,0.9996,0
10528,459,0.010000002,0.819934767,0.980000002,0
10077,459,0.039282728,0.819934767,0.9996,0
10528,459,0.009999999,0.819934767,0.980000002,0
10534,360,0.028307188,0.39594048,0.677253544,0
10203,213,0.04,0.664996287,0.783571439,0
10511,213,0.021808455,0.70212687,0.978191545,0
821,213,0.030000001,0.751468984,0.975000001,0
10528,213,0.014182064,0.751468984,0.987505077,0
10542,213,0.035824534,0.815277807,0.959167293,0
14,128,0.17462178,0.010120623,0.815414846,0
239,128,0.37077937,0.010242714,0.62922063,0
7,128,0.35999998,0.010366278,0.715000012,0
7,128,0.37999997,0.010366278,0.715000012,0
45,128,0.22000001,0.010491332,0.654999995,0
45,128,0.25,0.010491332,0.654999995,0
201,128,0.2408246,0.010617895,0.56878445,0
176,434,0.3,0.014562846,0.75,0
176,128,0.40000013,0.035647211,0.75,0
1607,128,0.053477876,0.056223994,0.935323673,0
45,128,0.06999999,0.056223994,0.654999995,0
45,128,0.030000003,0.06415159,0.654999995,0
2315,128,0.089999996,0.081538607,0.844999995,0
2398,128,0.058782753,0.081538607,0.914760566,0
2315,128,0.07000001,0.08452529,0.844999995,0
45,128,0.05999999,0.108730236,0.654999995,0
8926,128,0.051474415,0.114072643,0.948525585,0
296,128,0.03999999,0.12258244,0.87,0
45,128,0.8,0.148509062,0.654999995,0
45,128,0.77000004,0.148509062,0.654999995,0
45,128,0.049999997,0.148509062,0.654999995,0
201,128,0.04442481,0.323787084,0.56878445,0
10077,128,0.011299636,0.56210573,0.650000025,0
10077,128,0.018332565,0.596838705,0.650000025,0
531,128,0.21167564,0.012409084,0.57906604,0
531,126,0.36980772,0.032135626,0.57906604,1
85,126,0.35000002,0.403147901,0.76750003,1
1229,128,0.2947785,0.020288936,0.7052215,0
85,128,0.26999998,0.020288936,0.76750003,0
45,128,0.21000001,0.08452529,0.654999995,0
6624,128,0.049999963,0.088678399,0.950000017,0
45,128,0.08000001,0.148509062,0.654999995,0
176,128,0.01703018,0.529394038,0.75,0
10517,128,0.014157699,0.749557669,0.985842301,0
176,128,0.03999999,0.855245462,0.75,0
59,128,0.14,0.014329573,0.88,0
821,128,0.1716257,0.021802486,0.658768657,0
7,128,0.3097297,0.023428948,0.715000012,0
45,128,0.050000004,0.049276059,0.654999995,0
45,128,0.05000001,0.049276059,0.654999995,0
45,128,0.046322547,0.049276059,0.654999995,0
45,128,0.080000006,0.049276059,0.654999995,0
45,128,0.080000006,0.049276059,0.654999995,0
45,434,0.39999998,0.051785663,0.654999995,0
45,128,0.24999997,0.049276059,0.654999995,0
45,128,0.07999997,0.049276059,0.654999995,0
45,128,0.075488836,0.049276059,0.654999995,0
45,128,0.4,0.049276059,0.654999995,0
372,128,0.79,0.077719879,0.859999998,0
372,128,0.050000004,0.077719879,0.859999998,0
372,128,0.07000001,0.077719879,0.859999998,0
2113,128,0.044335753,0.083517767,0.424999995,0
45,128,0.050000004,0.108730236,0.654999995,0
45,128,0.7,0.108730236,0.654999995,0
45,128,0.75,0.108730236,0.654999995,0
45,128,0.019999996,0.108730236,0.654999995,0
296,128,0.050000012,0.108730236,0.87,0
2299,128,0.75,0.108730236,0.885000003,0
45,128,0.7799999,0.146738867,0.654999995,0
10077,128,0.018333307,0.596838705,0.650000025,0
10077,128,0.018333139,0.596838705,0.650000025,0
122,128,0.019999996,0.649099885,0.934000013,0
10615,839,0.53333354,0.195435968,0.46666646,0
10615,842,0.59,0.171569088,0.5875,1
10077,459,0.03922259,0.819934767,0.9996,0
45,459,0.030000001,0.819934767,0.904000002,0
10839,360,0.019999996,0.727889232,0.8866829,0
10405,360,0.04,0.836883628,0.7575,0
10077,454,0.20000005,0.347394761,0.744823858,0
10799,1029,0.022931797,0.459702603,0.80029373,0
45,1106,0.29999998,0.031319487,0.89999999,0
10799,1036,0.007704057,0.402238448,0.845168134,0
10615,1034,0.08812788,0.086361046,0.91187212,0
10799,551,0.022838825,0.363860472,0.835583725,0
10615,741,0.273512,0.141358713,0.618914425,0
2359,189,0.5030684,0.063253697,0.734533969,0
2084,189,0.62448823,0.052386943,0.687126485,0
2075,189,0.50000006,0.065860945,0.876666673,0
8997,189,0.38637602,0.096018224,0.763591872,0
45,438,0.28,0.90717486,0.680274721,1
8956,189,0.3041549,0.097319757,0.677329253,0
2283,438,0.41229594,0.084376016,0.642967232,1
2026,189,0.56000006,0.054546275,0.644987822,0
1939,189,0.58000004,0.054546275,0.583946055,0
2111,189,0.35804722,0.106938095,0.793098884,0
296,189,0.34999996,0.106938095,0.814156559,0
6782,438,0.41229594,0.084376016,0.59695526,1
796,635,0.51122934,0.010193694,0.972499999,0
2113,635,0.22999999,0.017112296,0.517499998,0
2185,635,0.25000003,0.017112296,0.549999995,0
2113,635,0.36,0.018477285,0.517499998,0
14,635,0.19999999,0.019200082,0.902538841,0
4769,635,0.22000001,0.281740184,0.877499992,0
1075,189,0.6886623,0.009999986,0.43066885,0
42,189,0.66,0.049640217,0.34,0
2113,189,0.6691383,0.051686332,0.639999983,0
2084,189,0.6375587,0.052386943,0.687126485,0
2276,189,0.60999995,0.057564467,0.536692605,0
2283,189,0.6,0.057564467,0.940666672,0
2113,189,0.6,0.057564467,0.639999983,0
2185,189,0.49000007,0.060749663,0.624999988,0
2283,189,0.5,0.062407756,0.940666672,0
2075,189,0.59,0.063253697,0.876666673,0
2285,189,0.57120067,0.063253697,0.789947799,0
5282,189,0.09,0.233495526,0.920666666,0
10068,189,0.36499995,0.623928587,0.654101208,0
10429,189,0.16474105,0.649646234,0.71877153,0
10261,189,0.019999996,0.667377589,0.972500003,0
10385,189,0.014478411,0.713852284,0.985423563,0
2113,438,0.45999995,0.035836679,0.515784317,1
10162,818,0.030000001,0.558709627,0.577499992,1
45,452,0.33000004,0.571250411,0.682896467,1
10162,452,0.41999996,0.571250411,0.666874996,1
59,343,0.71999997,0.292272191,0.847956575,1
10383,343,0.48726636,0.299699175,0.598890048,1
59,343,0.56,0.299699175,0.847956575,1
10203,194,0.049999997,0.667377589,0.92833331,0
10615,454,0.12442,0.347394761,0.41500002,0
296,1040,0.36999997,0.086419237,0.890099584,0
10619,818,0.02155854,0.558709627,0.14077927,1
276,343,0.6,0.307314887,0.632305038,1
10425,343,0.5500001,0.307314887,0.571443283,1
10431,343,0.39953443,0.307314887,0.521825932,1
176,343,0.50000006,0.311195011,0.92,1
10466,343,0.48000005,0.315124124,0.498462513,1
367,343,0.9121369,0.331342967,0.99,1
10027,343,0.91999996,0.331342967,0.795384618,1
10162,1026,0.06000005,0.09724071,0.959999998,0
65,529,0.94230103,0.406724155,0.05769897,0
10162,1034,0.059999995,0.086361046,0.910000001,0
296,842,0.62,0.171569088,0.841530649,1
10162,741,0.11999676,0.141358713,0.906999999,0
10138,343,0.95,0.335526466,0.667735308,1
10617,803,0.9952104,0.706755978,0.9952104,1
9643,343,0.92,0.335526466,0.634397064,1
10302,343,0.92,0.344052593,0.724999999,1
10397,343,0.95,0.344052593,0.687777772,1
45,1034,0.05,0.086361046,0.654999995,0
10615,448,0.4308303,0.325995434,0.61245685,0
9643,194,0.030000005,0.615584304,0.683898495,0
5122,194,0.03,0.623928587,0.707909693,0
10401,194,0.029999997,0.623928587,0.629999997,0
296,1063,0.87,0.391222321,0.874030645,1
10385,343,0.97871315,0.357249734,0.963030417,1
10077,343,0.96999997,0.357249734,0.795617579,1
10385,343,0.97828245,0.357249734,0.963030417,1
59,343,0.96,0.357249734,0.847956575,1
10538,343,0.96668285,0.405006671,0.791323288,1
10162,338,0.009999991,0.376351517,0.959999997,0
10077,454,0.25,0.351792988,0.744823858,0
10616,818,0.0663188,0.558709627,0.2181594,1
45,818,0.049999997,0.558709627,0.813171188,1
2075,452,0.43999997,0.571250411,0.540510726,1
59,343,0.9599998,0.405006671,0.847956575,1
10519,343,0.97093105,0.405006671,0.748968969,1
10530,343,0.99,0.415298373,0.986211263,1
59,343,0.98,0.415298373,0.847956575,1
6782,194,0.57,0.125689965,0.715249284,0
9638,194,0.55,0.127393701,0.705329067,0
10431,194,0.40659335,0.599229029,0.62235527,0
10466,194,0.47,0.615584304,0.625183109,0
10302,194,0.030000001,0.667377589,0.594,0
10341,194,0.01,0.704305381,0.869999989,0
176,194,0.02,0.839028119,0.730407583,0
45,343,0.97,0.415298373,0.55,1
10549,343,0.9350001,0.420541884,0.943125011,1
10077,966,0.43234104,0.076869128,0.961849998,0
45,343,0.96000004,0.420541884,0.55,1
10077,966,0.43234122,0.076869128,0.961849998,0
10077,961,0.50122344,0.076869128,0.961849998,1
10580,343,0.9599999,0.838505082,0.959999997,1
176,1063,0.9,0.391222321,0.825203792,1
10937,343,0.9999,0.89279311,0.9999,1
856,343,0.5237757,0.010917988,0.589365668,1
2315,343,0.53999996,0.071696269,0.64163921,1
10138,343,0.62000006,0.230279881,0.667735308,1
10460,343,0.36328864,0.311195011,0.51756143,1
10164,454,0.25000003,0.347394761,0.63,0
10618,1111,0.13358746,0.028751872,0.86641254,0
10077,966,0.43234104,0.076869128,0.961849998,0
10138,447,0.55,0.572243777,0.45,1
10138,420,0.85,0.471297646,0.667735308,1
59,343,0.93,0.344052593,0.847956575,1
10027,343,0.97,0.348396563,0.795384618,1
10519,343,0.97170687,0.37095309,0.748968969,1
10077,966,0.43234107,0.076869128,0.961849998,0
372,1029,0.10000001,0.09724071,0.893376468,0
10619,1034,0.03574094,0.088690558,0.96425906,0
10077,966,0.4323409,0.076869128,0.961849998,0
10077,966,0.43234107,0.076869128,0.961849998,0
10622,819,0.23000002,0.572415492,0.493593073,0
10203,375,0.79999995,0.617490269,0.33,1
10077,819,0.33000004,0.572415492,0.744823858,0
10027,1025,0.36749998,0.329380522,0.949999996,0
10531,343,0.9787028,0.390045344,0.664402526,1
122,1063,0.6,0.011859396,0.654499757,1
296,1063,0.56,0.011859396,0.874030645,1
10557,1063,0.7595837,0.391222321,0.832011725,1
45,1063,0.9,0.391222321,0.660541474,1
176,1063,0.90000004,0.391222321,0.825203792,1
10203,1051,0.050000004,0.323426682,0.960000005,0
10644,1113,0.030000001,0.218267857,0.929583335,0
10203,1036,0.010000001,0.371196161,0.960000005,0
10859,375,0.87,0.617490269,0.87,1
10535,1111,0.040000003,0.269800261,0.940966396,0
372,1094,0.25,0.298140945,0.893376468,0
10859,1051,0.040000003,0.323426682,0.848927347,0
10203,1031,0.15,0.363521937,0.960000005,0
10535,1129,0.040000003,0.15536873,0.882519138,0
10229,375,0.8871862,0.617490269,0.780698925,1
10622,741,0.30999357,0.143291912,0.69000643,0
10534,343,0.9787696,0.39995686,0.677253544,1
10203,1029,0.04,0.422995875,0.944166655,0
372,1094,0.19999999,0.298140945,0.893376468,0
10898,1094,0.25999996,0.298140945,0.565000031,0
296,1061,0.059999995,0.29902508,0.841530649,0
10535,375,0.90000004,0.617490269,0.783586195,1
10898,1092,0.7000001,0.11335348,0.771249973,0
796,748,0.81,0.530384544,0.779726838,1
10622,454,0.37500003,0.351792988,0.493593073,0
10535,1126,0.07000001,0.193740519,0.859410095,0
10265,1031,0.13,0.363521937,0.86833333,0
10077,1031,0.13000005,0.363521937,0.961849998,0
10889,1129,0.029999997,0.15536873,0.980309693,0
10622,1034,0.09287046,0.088690558,0.90712954,0
10624,1119,0.3046123,0.026363748,0.6953877,0
10626,1039,0.053416267,0.078120198,0.732346063,0
10203,1092,0.7199999,0.11335348,0.960000005,0
10624,741,0.14000714,0.143291912,0.85999286,0
10626,741,0.07999851,0.143291912,0.845000745,0
296,748,0.92,0.530384544,0.895000005,1
10644,1118,0.69,0.292760595,0.755,1
10535,1031,0.120000005,0.363521937,0.935233995,0
10623,1034,0.06566933,0.088690558,0.93433067,0
10644,1092,0.64,0.11335348,0.879166671,0
176,748,0.88,0.530384544,0.834698348,1
296,748,0.71999997,0.530384544,0.895000005,1
10889,1136,0.030000001,0.200534057,0.990000001,0
2075,1043,0.01,0.346125082,0.80000001,0
10644,552,0.029999997,0.666587534,0.755,0
10889,1031,0.09,0.363521937,0.889999999,0
10535,1061,0.040000003,0.29902508,0.903394859,0
10644,1056,0.029999997,0.277259887,0.976666668,0
10644,1092,0.45,0.116561416,0.879166671,0
10514,1092,0.37,0.116561416,0.938636363,0
10626,818,0.042889632,0.572415492,0.222898577,1
10626,819,0.26500005,0.572415492,0.402907521,0
45,343,0.96999997,0.39995686,0.55,1
45,343,0.96000004,0.39995686,0.55,1
10889,1126,0.060000002,0.193740519,0.914999999,0
2075,1037,0.029999997,0.416949884,0.80000001,0
10889,1031,0.09,0.363521937,0.889999999,0
10889,1061,0.039999995,0.29902508,0.892809719,0
176,741,0.10999704,0.143291912,0.810203645,0
10627,818,0.030494886,0.572415492,0.435247443,1
10627,741,0.056879587,0.143291912,0.956560207,0
10162,818,0.060000006,0.572415492,0.577499992,1
10628,819,0.38250002,0.572415492,0.353873713,0
45,343,0.96999997,0.39995686,0.55,1
2225,584,0.49589998,0.363252899,0.596425025,0
2225,1086,0.49000004,0.043578901,0.68875003,0
10889,1119,0.030000001,0.224251476,0.990000001,0
176,1034,0.07000001,0.091082907,0.75,0
45,375,0.6399999,0.335236659,0.815792934,1
10628,633,0.17838247,0.183703354,#N/A,0
176,633,0.120000005,0.183703354,#N/A,0
176,741,0.13000003,0.143291912,0.810203645,0
10628,818,0.090247445,0.572415492,0.222060579,1
176,343,0.96999997,0.420541884,0.92,1
10644,1126,0.03,0.193740519,0.924583335,0
296,1044,0.19,0.416949884,0.766979782,0
10628,1034,0.07599999,0.091082907,0.92400001,0
10644,552,0.04,0.666587534,0.755,0
10628,741,0.17843784,0.143291912,0.82156216,0
10644,1118,0.6,0.292760595,0.755,1
10162,338,0.050000004,0.380753279,0.959999997,0
10854,1037,0.02,0.416949884,0.904000001,0
9845,375,0.62000006,0.335236659,0.854999985,1
9845,375,0.59999996,0.335236659,0.854999985,1
10162,633,0.089999996,0.183703354,#N/A,0
296,341,0.019999996,0.384277788,0.885199163,0
10261,1034,0.120000005,0.091082907,0.929999998,0
10162,741,0.06999998,0.143291912,0.906999999,0
176,819,0.3,0.58645758,0.64170884,0
10629,819,0.29125002,0.572415492,0.35696197,0
10629,875,0.88600934,0.271897458,0.915336449,1
10629,338,0.03423022,0.380753279,0.8452566,0
296,1086,0.51,0.043578901,0.885199163,0
10629,1034,0.0501194,0.091082907,0.9498806,0
10644,1029,0.029999994,0.434893659,0.865770631,0
10644,1051,0.029999997,0.323426682,0.879166671,0
296,1058,0.41,0.219443033,0.766979782,1
10077,875,0.78999996,0.271897458,0.961849998,1
9845,1044,0.55,0.088974866,0.866746753,0
10593,633,0.06999999,0.183703354,#N/A,0
10542,741,0.049998954,0.143291912,0.955518894,0
45,1141,0.4,0.011236344,0.815792934,0
45,819,0.20000002,0.58645758,0.815792934,0
10593,875,0.82,0.271897458,0.535,1
10593,338,0.010000002,0.380753279,0.989999998,0
10644,1047,0.029999994,0.340005114,0.879166671,0
10799,1164,0.11515929,0.095645721,0.765814643,0
10632,818,0.07999999,0.58645758,0.33540288,1
10632,452,0.59080577,0.587876761,0.596641328,1
10644,1052,0.029999994,0.533447968,0.865770631,0
9845,584,0.4,0.368468526,0.854847418,0
10632,338,0.055000424,0.380753279,0.944999576,0
10632,839,0.5250001,0.203179731,0.608322965,0
10630,1119,0.22730616,0.027450433,0.77269384,0
796,375,0.56999993,0.339197791,0.8975,1
10632,1039,0.10170814,0.080290999,0.608322965,0
10027,877,0.95,0.271897458,0.803576961,1
10632,454,0.37500003,0.356246899,0.59080577,0
10632,1034,0.17505969,0.091082907,0.82494031,0
1451,880,0,0.155303029,0.7,0
10027,552,0.05,0.33029612,0.715,0
296,552,0.08,0.33029612,0.895000005,0
10077,741,0.10000015,0.145251548,0.800154229,0
10632,1026,0.28,0.102787904,0.608322965,0
10027,1029,0.08,0.102787904,0.924285722,0
10632,842,0.45736846,0.178196119,0.45736846,1
10027,552,0.05,0.33029612,0.715,0
10261,1039,0.080000006,0.080290999,0.98,0
10027,551,0.020000001,0.195720411,0.715,0
10077,741,0.18100001,0.145251548,0.800154229,0
10632,447,0.625,0.588846572,0.59080577,1
10514,1118,0.48999995,0.292760595,0.84500001,1
10077,842,0.62,0.178196119,0.7985,1
10514,552,0.039999995,0.666587534,0.84500001,0
10632,375,0.635,0.339197791,0.59080577,1
10534,880,0.020232685,0.106164585,0.970831692,0
10632,741,0.27499515,0.145251548,0.591186655,0
10401,818,0.01,0.58645758,0.20500002,1
10077,452,0.43,0.587876761,0.770220719,1
10514,375,0.89,0.62478649,0.989999999,1
296,552,0.05999999,0.666587534,0.895000005,0
176,452,0.5,0.622595285,0.78085442,1
10634,876,0.755,0.271897458,0.756213142,0
10401,875,0.85999995,0.271897458,0.691111119,1
10401,420,0.75,0.484123171,0.798000009,1
176,454,0.32999998,0.356246899,0.64170884,0
296,1139,0.17999999,0.012190187,0.92259958,0
10401,1034,0.049999997,0.091082907,0.950000003,0
10634,741,0.07167444,0.145251548,0.91416277,0
10635,741,0.07500007,0.145251548,0.92499993,0
10636,741,0.035478078,0.145251548,0.937260963,0
176,447,0.71,0.614658312,0.64170884,1
10634,875,0.87227887,0.271897458,0.756213142,1
10636,454,0.265,0.356246899,0.735,0
176,1139,0.12999998,0.012190187,0.929496343,0
10634,1034,0.08572048,0.091082907,0.91427952,0
10261,741,0.09999997,0.145251548,0.882500016,0
10401,452,0.40000004,0.587876761,0.599000025,1
10077,875,0.82000005,0.271897458,0.961849998,1
10634,338,0.028765421,0.380753279,0.873744843,0
45,338,0.020000003,0.385206524,0.904000002,0
45,880,0.4,0.158443591,0.974999999,0
10518,1039,0.049999997,0.080290999,0.95,0
10512,875,0.87,0.278532108,0.761698351,1
9845,375,0.59999996,0.339197791,0.854999985,1
45,1130,0.39999998,0.013287443,0.89999999,1
45,1131,0.45,0.01753364,0.89999999,1
10518,338,0.01,0.385206524,0.910846857,0
10077,338,0.039999906,0.385206524,0.9996,0
45,454,0.20000002,0.356246899,0.815792934,0
10518,1026,0.049999997,0.102787904,0.95,0
45,1034,0.009999999,0.093539788,0.654999995,0
10077,1039,0.08,0.080290999,0.961849998,0
10518,420,0.79999995,0.484123171,0.90457161,1
10518,1034,0.04,0.093539788,0.96,0
10637,1039,0.05656854,0.080290999,0.94343146,0
10077,420,0.75,0.484123171,0.795617579,1
10637,1034,0.028576992,0.093539788,0.97,0
10638,748,0.79999995,0.541706716,0.68,1
45,1116,0.1,0.030614628,0.660541474,0
45,1133,0.15,0.013029514,0.815792934,0
45,375,0.5,0.339197791,0.815792934,1
45,448,0.39999998,0.334122402,0.804500009,0
296,748,0.91,0.541706716,0.895000005,1
10488,875,0.9,0.278532108,0.85999998,1
296,1052,0.71,0.090041954,0.836630228,0
10578,1040,0.34999996,0.091606071,0.840966135,0
10638,338,0.014336586,0.385206524,0.878554471,0
45,1092,0.41,0.027309713,0.89999999,0
10638,875,0.907125,0.278532108,0.828562515,1
45,1157,0.45,0.010592411,0.89999999,0
296,842,0.55,0.181605016,0.841530649,1
10578,1039,0.050000004,0.080290999,0.95854095,0
10578,633,0.059999995,0.185907921,#N/A,0
10077,741,0.091583095,0.151292727,0.800154229,0
10077,875,0.87,0.278532108,0.961849998,1
45,375,0.55,0.339197791,0.815792934,1
10077,842,0.65000004,0.185079126,0.7985,1
10229,741,0.07,0.153361781,0.804999998,0
10646,338,0.06254559,0.389711853,0.93745441,0
10579,633,0.049999997,0.188138945,#N/A,0
201,1096,0.409375,0.055306751,0.605309939,1
10396,842,0.59999996,0.185079126,0.696333338,1
10077,338,0.057000004,0.389711853,0.9996,0
10514,1094,0.25000003,0.310005229,0.746257929,0
10514,1037,0.01,0.416949884,0.938636363,0
10644,1039,0.10000001,0.082522122,0.879166671,0
201,1164,0.39061147,0.010452659,0.605309939,0
10077,633,0.11299999,0.188138945,#N/A,0
10396,633,0.04,0.188138945,#N/A,0
13,341,0.28259033,0.393342446,0.92,0
45,420,0.70000005,0.49066623,0.55,1
10138,420,0.79999995,0.49066623,0.667735308,1
10644,338,0.057168312,0.389711853,0.758207925,0
10644,454,0.30000004,0.3607572,0.97,0
10611,1039,0.043336105,0.082522122,0.900000006,0
13,341,0.086861454,0.393342446,0.92,0
10646,633,0.08150001,0.188138945,#N/A,0
176,1039,0.060000002,0.082522122,0.949999999,0
10077,420,0.683,0.49066623,0.795617579,1
10644,633,0.17999999,0.188138945,#N/A,0
10647,338,0.044625368,0.389711853,0.955374632,0
45,748,0.8900001,0.565081308,0.716702501,1
10138,452,0.45,0.604987024,0.558867654,1
45,748,0.87999994,0.565081308,0.716702501,1
45,341,0.039999995,0.393342446,0.904000002,0
10260,842,0.62000006,0.185079126,0.657888303,1
10077,961,0.50130093,0.081874069,0.961849998,1
10077,584,0.312,0.581463246,0.945249995,0
176,991,0.16923071,0.084432273,0.949999999,0
10229,341,0.020000001,0.402620929,0.789710006,0
45,1163,0.45,0.00999994,0.738041481,0
10655,741,0.091583185,0.149251587,0.796103029,0
10656,633,0.05321713,0.190396743,#N/A,0
10656,741,0.1281601,0.149251587,0.87591995,0
10644,819,0.15,0.615583616,0.97,0
10657,741,0.06501097,0.149251587,0.8274945,0
10657,842,0.72499996,0.188619695,0.727499978,1
45,1164,0.45,0.009999954,0.660541474,0
10077,878,0.7687,0.29942332,0.961849998,1
45,951,0.37692273,0.083613778,0.89999999,0
10077,454,0.21,0.365324603,0.744823858,0
45,928,0.3923077,0.090292608,0.89999999,0
10644,633,0.16999999,0.188138945,#N/A,0
10644,741,0.2677362,0.149251587,0.707232619,0
10229,552,0.06,0.348627347,0.840000007,0
45,991,0.16153848,0.08266756,0.89999999,0
45,951,0.38461548,0.083613778,0.89999999,0
45,951,0.3692307,0.083613778,0.89999999,0
10644,420,0.86711836,0.49066623,0.86711836,1
10229,1031,0.62,0.10131526,0.99,0
10644,1039,0.17499997,0.084815244,0.879166671,0
45,975,0.42307693,0.08266756,0.89999999,0
45,991,0.1769231,0.08266756,0.89999999,0
45,951,0.3692308,0.083613778,0.89999999,0
45,951,0.36923093,0.083613778,0.89999999,0
10077,741,0.17999998,0.149251587,0.800154229,0
10077,1039,0.17,0.084815244,0.961849998,0
10603,584,0.5,0.581463246,0.589999995,0
10652,633,0.13499998,0.188138945,#N/A,0
10654,633,0.075,0.190396743,#N/A,0
10077,842,0.65,0.188619695,0.7985,1
201,1103,0.38736477,0.042066235,0.608198623,0
10661,452,0.575,0.622595285,0.575,1
176,944,0.1538464,0.084562077,0.949999999,0
45,1156,0.45,0.00999994,0.705000015,0
10652,819,0.17499998,0.615583616,0.45999997,0
10533,842,0.67,0.185079126,0.724999975,1
10077,842,0.653,0.185079126,0.7985,1
10652,1039,0.135,0.084815244,0.78249998,0
176,633,0.099999994,0.188138945,#N/A,0
10654,633,0.07071067,0.190396743,#N/A,0
10077,633,0.1,0.190396743,#N/A,0
10077,819,0.175,0.630684673,0.744823858,0
10661,454,0.35500002,0.369949833,0.575,0
176,454,0.33,0.374633621,0.64170884,0
201,1119,0.22730616,0.032263937,0.56878445,0
10659,842,0.71999997,0.188619695,0.722999998,1
10659,842,0.68000007,0.188619695,0.722999998,1
10659,741,0.046405934,0.151292727,0.838898517,0
10662,818,0.17499998,0.646156178,0.337750025,1
10077,818,0.08399999,0.646156178,0.801611928,1
10077,447,0.63100004,0.623511252,0.744823858,1
10663,452,0.4,0.631590677,0.543351758,1
10665,839,0.3719083,0.219599909,0.6208836,0
10514,375,0.89,0.62478649,0.989999999,1
10229,552,0.05999999,0.348627347,0.840000007,0
296,552,0.10000001,0.348627347,0.895000005,0
10265,819,0.16,0.646156178,0.67,0
10663,454,0.19091883,0.379376709,0.4,0
10603,839,0.27012733,0.219599909,0.847974539,0
10638,552,0.08,0.348627347,0.68,0
10514,375,0.89,0.62478649,0.989999999,1
10664,448,0.55,0.350989199,0.45,0
10655,741,0.050587893,0.153361781,0.796103029,0
10662,818,0.19200002,0.646156178,0.337750025,1
10662,819,0.22499996,0.646156178,0.48350003,0
